case,act,time
508,G,20200422T0911
508,D,20200422T0912
508,A,20200422T0913
508,P,20200422T0914
508,J,20200422T0915
508,H,20200422T0916
508,A,20200422T0917
508,E,20200422T0918
508,P,20200422T0919
508,G,20200422T0920
508,K,20200422T0921
508,B,20200422T0922
508,K,20200422T0923
508,E,20200422T0924
508,K,20200422T0925
508,B,20200422T0926
509,M,20200422T0900
509,M,20200422T0901
509,M,20200422T0902
509,D,20200422T0903
509,L,20200422T0904
509,I,20200422T0905
509,B,20200422T0906
509,A,20200422T0907
509,N,20200422T0908
509,L,20200422T0909
509,O,20200422T0910
509,G,20200422T0911
509,D,20200422T0912
509,A,20200422T0913
509,P,20200422T0914
509,J,20200422T0915
509,H,20200422T0916
509,A,20200422T0917
509,E,20200422T0918
509,P,20200422T0919
509,G,20200422T0920
509,K,20200422T0921
509,B,20200422T0922
509,K,20200422T0923
509,E,20200422T0924
509,K,20200422T0925
509,B,20200422T0926
510,M,20200422T0900
510,M,20200422T0901
510,M,20200422T0902
510,D,20200422T0903
510,L,20200422T0904
510,I,20200422T0905
510,B,20200422T0906
510,A,20200422T0907
510,N,20200422T0908
510,L,20200422T0909
510,O,20200422T0910
510,G,20200422T0911
510,D,20200422T0912
510,A,20200422T0913
510,P,20200422T0914
510,J,20200422T0915
510,H,20200422T0916
510,A,20200422T0917
510,E,20200422T0918
510,P,20200422T0919
510,G,20200422T0920
510,K,20200422T0921
510,B,20200422T0922
510,K,20200422T0923
510,E,20200422T0924
510,K,20200422T0925
510,B,20200422T0926
511,M,20200422T0900
511,M,20200422T0901
511,M,20200422T0902
511,D,20200422T0903
511,L,20200422T0904
511,I,20200422T0905
511,B,20200422T0906
511,A,20200422T0907
511,N,20200422T0908
511,L,20200422T0909
511,O,20200422T0910
511,G,20200422T0911
511,D,20200422T0912
511,A,20200422T0913
511,P,20200422T0914
511,J,20200422T0915
511,H,20200422T0916
511,A,20200422T0917
511,E,20200422T0918
511,P,20200422T0919
511,G,20200422T0920
511,K,20200422T0921
511,B,20200422T0922
511,K,20200422T0923
511,E,20200422T0924
511,K,20200422T0925
511,B,20200422T0926
512,M,20200422T0900
512,M,20200422T0901
512,M,20200422T0902
512,D,20200422T0903
512,L,20200422T0904
512,I,20200422T0905
512,B,20200422T0906
512,A,20200422T0907
512,N,20200422T0908
512,L,20200422T0909
512,O,20200422T0910
512,G,20200422T0911
512,D,20200422T0912
512,A,20200422T0913
512,P,20200422T0914
512,J,20200422T0915
512,H,20200422T0916
512,A,20200422T0917
512,E,20200422T0918
512,P,20200422T0919
512,G,20200422T0920
512,K,20200422T0921
512,B,20200422T0922
512,K,20200422T0923
512,E,20200422T0924
512,K,20200422T0925
512,B,20200422T0926
513,M,20200422T0900
513,M,20200422T0901
513,M,20200422T0902
513,D,20200422T0903
513,L,20200422T0904
513,I,20200422T0905
513,B,20200422T0906
513,A,20200422T0907
513,N,20200422T0908
513,L,20200422T0909
513,O,20200422T0910
513,G,20200422T0911
513,D,20200422T0912
513,A,20200422T0913
513,P,20200422T0914
513,J,20200422T0915
513,H,20200422T0916
513,A,20200422T0917
513,E,20200422T0918
513,P,20200422T0919
513,G,20200422T0920
513,K,20200422T0921
513,B,20200422T0922
513,K,20200422T0923
513,E,20200422T0924
513,K,20200422T0925
513,B,20200422T0926
514,M,20200422T0900
514,M,20200422T0901
514,M,20200422T0902
514,D,20200422T0903
514,L,20200422T0904
514,I,20200422T0905
514,B,20200422T0906
514,A,20200422T0907
514,N,20200422T0908
514,L,20200422T0909
514,O,20200422T0910
514,G,20200422T0911
514,D,20200422T0912
514,A,20200422T0913
514,P,20200422T0914
514,J,20200422T0915
514,H,20200422T0916
514,A,20200422T0917
514,E,20200422T0918
514,P,20200422T0919
514,G,20200422T0920
514,K,20200422T0921
514,B,20200422T0922
514,K,20200422T0923
514,E,20200422T0924
514,K,20200422T0925
514,B,20200422T0926
515,M,20200422T0900
515,M,20200422T0901
515,M,20200422T0902
515,D,20200422T0903
515,L,20200422T0904
515,I,20200422T0905
515,B,20200422T0906
515,A,20200422T0907
515,N,20200422T0908
515,L,20200422T0909
515,O,20200422T0910
515,G,20200422T0911
515,D,20200422T0912
515,A,20200422T0913
515,P,20200422T0914
515,J,20200422T0915
515,H,20200422T0916
515,A,20200422T0917
515,E,20200422T0918
515,P,20200422T0919
515,G,20200422T0920
515,K,20200422T0921
515,B,20200422T0922
515,K,20200422T0923
515,E,20200422T0924
515,K,20200422T0925
515,B,20200422T0926
516,M,20200422T0900
516,M,20200422T0901
516,M,20200422T0902
516,D,20200422T0903
516,L,20200422T0904
516,I,20200422T0905
516,B,20200422T0906
516,A,20200422T0907
516,N,20200422T0908
516,L,20200422T0909
516,O,20200422T0910
516,G,20200422T0911
516,D,20200422T0912
516,A,20200422T0913
516,P,20200422T0914
516,J,20200422T0915
516,H,20200422T0916
516,A,20200422T0917
516,E,20200422T0918
516,P,20200422T0919
516,G,20200422T0920
516,K,20200422T0921
516,B,20200422T0922
516,K,20200422T0923
516,E,20200422T0924
516,K,20200422T0925
516,B,20200422T0926
517,M,20200422T0900
517,M,20200422T0901
517,M,20200422T0902
517,D,20200422T0903
517,L,20200422T0904
517,I,20200422T0905
517,B,20200422T0906
517,A,20200422T0907
517,N,20200422T0908
517,L,20200422T0909
517,O,20200422T0910
517,G,20200422T0911
517,D,20200422T0912
517,A,20200422T0913
517,P,20200422T0914
517,J,20200422T0915
517,H,20200422T0916
517,A,20200422T0917
517,E,20200422T0918
517,P,20200422T0919
517,G,20200422T0920
517,K,20200422T0921
517,B,20200422T0922
517,K,20200422T0923
517,E,20200422T0924
517,K,20200422T0925
517,B,20200422T0926
518,M,20200422T0900
518,M,20200422T0901
518,M,20200422T0902
518,D,20200422T0903
518,L,20200422T0904
518,I,20200422T0905
518,B,20200422T0906
518,A,20200422T0907
518,N,20200422T0908
518,L,20200422T0909
518,O,20200422T0910
518,G,20200422T0911
518,D,20200422T0912
518,A,20200422T0913
518,P,20200422T0914
518,J,20200422T0915
518,H,20200422T0916
518,A,20200422T0917
518,E,20200422T0918
518,P,20200422T0919
518,G,20200422T0920
518,K,20200422T0921
518,B,20200422T0922
518,K,20200422T0923
518,E,20200422T0924
518,K,20200422T0925
518,B,20200422T0926
519,M,20200422T0900
519,M,20200422T0901
519,M,20200422T0902
519,D,20200422T0903
519,L,20200422T0904
519,I,20200422T0905
519,B,20200422T0906
519,A,20200422T0907
519,N,20200422T0908
519,L,20200422T0909
519,O,20200422T0910
519,G,20200422T0911
519,D,20200422T0912
519,A,20200422T0913
519,P,20200422T0914
519,J,20200422T0915
519,H,20200422T0916
519,A,20200422T0917
519,E,20200422T0918
519,P,20200422T0919
519,G,20200422T0920
519,K,20200422T0921
519,B,20200422T0922
519,K,20200422T0923
519,E,20200422T0924
519,K,20200422T0925
519,B,20200422T0926
520,M,20200422T0900
520,M,20200422T0901
520,M,20200422T0902
520,D,20200422T0903
520,L,20200422T0904
520,I,20200422T0905
520,B,20200422T0906
520,A,20200422T0907
520,N,20200422T0908
520,L,20200422T0909
520,O,20200422T0910
520,G,20200422T0911
520,D,20200422T0912
520,A,20200422T0913
520,P,20200422T0914
520,J,20200422T0915
520,H,20200422T0916
520,A,20200422T0917
520,E,20200422T0918
520,P,20200422T0919
520,G,20200422T0920
520,K,20200422T0921
520,B,20200422T0922
520,K,20200422T0923
520,E,20200422T0924
520,K,20200422T0925
520,B,20200422T0926
521,M,20200422T0900
521,M,20200422T0901
521,M,20200422T0902
521,D,20200422T0903
521,L,20200422T0904
521,I,20200422T0905
521,B,20200422T0906
521,A,20200422T0907
521,N,20200422T0908
521,L,20200422T0909
521,O,20200422T0910
521,G,20200422T0911
521,D,20200422T0912
521,A,20200422T0913
521,P,20200422T0914
521,J,20200422T0915
521,H,20200422T0916
521,A,20200422T0917
521,E,20200422T0918
521,P,20200422T0919
521,G,20200422T0920
521,K,20200422T0921
521,B,20200422T0922
521,K,20200422T0923
521,E,20200422T0924
521,K,20200422T0925
521,B,20200422T0926
522,M,20200422T0900
522,M,20200422T0901
522,M,20200422T0902
522,D,20200422T0903
522,L,20200422T0904
522,I,20200422T0905
522,B,20200422T0906
522,A,20200422T0907
522,N,20200422T0908
522,L,20200422T0909
522,O,20200422T0910
522,G,20200422T0911
522,D,20200422T0912
522,A,20200422T0913
522,P,20200422T0914
522,J,20200422T0915
522,H,20200422T0916
522,A,20200422T0917
522,E,20200422T0918
522,P,20200422T0919
522,G,20200422T0920
522,K,20200422T0921
522,B,20200422T0922
522,K,20200422T0923
522,E,20200422T0924
522,K,20200422T0925
522,B,20200422T0926
523,M,20200422T0900
523,M,20200422T0901
523,M,20200422T0902
523,D,20200422T0903
523,L,20200422T0904
523,I,20200422T0905
523,B,20200422T0906
523,A,20200422T0907
523,N,20200422T0908
523,L,20200422T0909
523,O,20200422T0910
523,G,20200422T0911
523,D,20200422T0912
523,A,20200422T0913
523,P,20200422T0914
523,J,20200422T0915
523,H,20200422T0916
523,A,20200422T0917
523,E,20200422T0918
523,P,20200422T0919
523,G,20200422T0920
523,K,20200422T0921
523,B,20200422T0922
523,K,20200422T0923
523,E,20200422T0924
523,K,20200422T0925
523,B,20200422T0926
524,M,20200422T0900
524,M,20200422T0901
524,M,20200422T0902
524,D,20200422T0903
524,L,20200422T0904
524,I,20200422T0905
524,B,20200422T0906
524,A,20200422T0907
524,N,20200422T0908
524,L,20200422T0909
524,O,20200422T0910
524,G,20200422T0911
524,D,20200422T0912
524,A,20200422T0913
524,P,20200422T0914
524,J,20200422T0915
524,H,20200422T0916
524,A,20200422T0917
524,E,20200422T0918
524,P,20200422T0919
524,G,20200422T0920
524,K,20200422T0921
524,B,20200422T0922
524,K,20200422T0923
524,E,20200422T0924
524,K,20200422T0925
524,B,20200422T0926
525,M,20200422T0900
525,M,20200422T0901
525,M,20200422T0902
525,D,20200422T0903
525,L,20200422T0904
525,I,20200422T0905
525,B,20200422T0906
525,A,20200422T0907
525,N,20200422T0908
525,L,20200422T0909
525,O,20200422T0910
525,G,20200422T0911
525,D,20200422T0912
525,A,20200422T0913
525,P,20200422T0914
525,J,20200422T0915
525,H,20200422T0916
525,A,20200422T0917
525,E,20200422T0918
525,P,20200422T0919
525,G,20200422T0920
525,K,20200422T0921
525,B,20200422T0922
525,K,20200422T0923
525,E,20200422T0924
525,K,20200422T0925
525,B,20200422T0926
526,M,20200422T0900
526,M,20200422T0901
526,M,20200422T0902
526,D,20200422T0903
526,L,20200422T0904
526,I,20200422T0905
526,B,20200422T0906
526,A,20200422T0907
526,N,20200422T0908
526,L,20200422T0909
526,O,20200422T0910
526,G,20200422T0911
526,D,20200422T0912
526,A,20200422T0913
526,P,20200422T0914
526,J,20200422T0915
526,H,20200422T0916
526,A,20200422T0917
526,E,20200422T0918
526,P,20200422T0919
526,G,20200422T0920
526,K,20200422T0921
526,B,20200422T0922
526,K,20200422T0923
526,E,20200422T0924
526,K,20200422T0925
526,B,20200422T0926
527,M,20200422T0900
527,M,20200422T0901
527,M,20200422T0902
527,D,20200422T0903
527,L,20200422T0904
527,I,20200422T0905
527,B,20200422T0906
527,A,20200422T0907
527,N,20200422T0908
527,L,20200422T0909
527,O,20200422T0910
527,G,20200422T0911
527,D,20200422T0912
527,A,20200422T0913
527,P,20200422T0914
527,J,20200422T0915
527,H,20200422T0916
527,A,20200422T0917
527,E,20200422T0918
527,P,20200422T0919
527,G,20200422T0920
527,K,20200422T0921
527,B,20200422T0922
527,K,20200422T0923
527,E,20200422T0924
527,K,20200422T0925
527,B,20200422T0926
528,M,20200422T0900
528,M,20200422T0901
528,M,20200422T0902
528,D,20200422T0903
528,L,20200422T0904
528,I,20200422T0905
528,B,20200422T0906
528,A,20200422T0907
528,N,20200422T0908
528,L,20200422T0909
528,O,20200422T0910
528,G,20200422T0911
528,D,20200422T0912
528,A,20200422T0913
528,P,20200422T0914
528,J,20200422T0915
528,H,20200422T0916
528,A,20200422T0917
528,E,20200422T0918
528,P,20200422T0919
528,G,20200422T0920
528,K,20200422T0921
528,B,20200422T0922
528,K,20200422T0923
528,E,20200422T0924
528,K,20200422T0925
528,B,20200422T0926
529,M,20200422T0900
529,M,20200422T0901
529,M,20200422T0902
529,D,20200422T0903
529,L,20200422T0904
529,I,20200422T0905
529,B,20200422T0906
529,A,20200422T0907
529,N,20200422T0908
529,L,20200422T0909
529,O,20200422T0910
529,G,20200422T0911
529,D,20200422T0912
529,A,20200422T0913
529,P,20200422T0914
529,J,20200422T0915
529,H,20200422T0916
529,A,20200422T0917
529,E,20200422T0918
529,P,20200422T0919
529,G,20200422T0920
529,K,20200422T0921
529,B,20200422T0922
529,K,20200422T0923
529,E,20200422T0924
529,K,20200422T0925
529,B,20200422T0926
530,M,20200422T0900
530,M,20200422T0901
530,M,20200422T0902
530,D,20200422T0903
530,L,20200422T0904
530,I,20200422T0905
530,B,20200422T0906
530,A,20200422T0907
530,N,20200422T0908
530,L,20200422T0909
530,O,20200422T0910
530,G,20200422T0911
530,D,20200422T0912
530,A,20200422T0913
530,P,20200422T0914
530,J,20200422T0915
530,H,20200422T0916
530,A,20200422T0917
530,E,20200422T0918
530,P,20200422T0919
530,G,20200422T0920
530,K,20200422T0921
530,B,20200422T0922
530,K,20200422T0923
530,E,20200422T0924
530,K,20200422T0925
530,B,20200422T0926
531,M,20200422T0900
531,M,20200422T0901
531,M,20200422T0902
531,D,20200422T0903
531,L,20200422T0904
531,I,20200422T0905
531,B,20200422T0906
531,A,20200422T0907
531,N,20200422T0908
531,L,20200422T0909
531,O,20200422T0910
531,G,20200422T0911
531,D,20200422T0912
531,A,20200422T0913
531,P,20200422T0914
531,J,20200422T0915
531,H,20200422T0916
531,A,20200422T0917
531,E,20200422T0918
531,P,20200422T0919
531,G,20200422T0920
531,K,20200422T0921
531,B,20200422T0922
531,K,20200422T0923
531,E,20200422T0924
531,K,20200422T0925
531,B,20200422T0926
532,M,20200422T0900
532,M,20200422T0901
532,M,20200422T0902
532,D,20200422T0903
532,L,20200422T0904
532,I,20200422T0905
532,B,20200422T0906
532,A,20200422T0907
532,N,20200422T0908
532,L,20200422T0909
532,O,20200422T0910
532,G,20200422T0911
532,D,20200422T0912
532,A,20200422T0913
532,P,20200422T0914
532,J,20200422T0915
532,H,20200422T0916
532,A,20200422T0917
532,E,20200422T0918
532,P,20200422T0919
532,G,20200422T0920
532,K,20200422T0921
532,B,20200422T0922
532,K,20200422T0923
532,E,20200422T0924
532,K,20200422T0925
532,B,20200422T0926
533,M,20200422T0900
533,M,20200422T0901
533,M,20200422T0902
533,D,20200422T0903
533,L,20200422T0904
533,I,20200422T0905
533,B,20200422T0906
533,A,20200422T0907
533,N,20200422T0908
533,L,20200422T0909
533,O,20200422T0910
533,G,20200422T0911
533,D,20200422T0912
533,A,20200422T0913
533,P,20200422T0914
533,J,20200422T0915
533,H,20200422T0916
533,A,20200422T0917
533,E,20200422T0918
533,P,20200422T0919
533,G,20200422T0920
533,K,20200422T0921
533,B,20200422T0922
533,K,20200422T0923
533,E,20200422T0924
533,K,20200422T0925
533,B,20200422T0926
534,M,20200422T0900
534,M,20200422T0901
534,M,20200422T0902
534,D,20200422T0903
534,L,20200422T0904
534,I,20200422T0905
534,B,20200422T0906
534,A,20200422T0907
534,N,20200422T0908
534,L,20200422T0909
534,O,20200422T0910
534,G,20200422T0911
534,D,20200422T0912
534,A,20200422T0913
534,P,20200422T0914
534,J,20200422T0915
534,H,20200422T0916
534,A,20200422T0917
534,E,20200422T0918
534,P,20200422T0919
534,G,20200422T0920
534,K,20200422T0921
534,B,20200422T0922
534,K,20200422T0923
534,E,20200422T0924
534,K,20200422T0925
534,B,20200422T0926
535,M,20200422T0900
535,M,20200422T0901
535,M,20200422T0902
535,D,20200422T0903
535,L,20200422T0904
535,I,20200422T0905
535,B,20200422T0906
535,A,20200422T0907
535,N,20200422T0908
535,L,20200422T0909
535,O,20200422T0910
535,G,20200422T0911
535,D,20200422T0912
535,A,20200422T0913
535,P,20200422T0914
535,J,20200422T0915
535,H,20200422T0916
535,A,20200422T0917
535,E,20200422T0918
535,P,20200422T0919
535,G,20200422T0920
535,K,20200422T0921
535,B,20200422T0922
535,K,20200422T0923
535,E,20200422T0924
535,K,20200422T0925
535,B,20200422T0926
536,M,20200422T0900
536,M,20200422T0901
536,M,20200422T0902
536,D,20200422T0903
536,L,20200422T0904
536,I,20200422T0905
536,B,20200422T0906
536,A,20200422T0907
536,N,20200422T0908
536,L,20200422T0909
536,O,20200422T0910
536,G,20200422T0911
536,D,20200422T0912
536,A,20200422T0913
536,P,20200422T0914
536,J,20200422T0915
536,H,20200422T0916
536,A,20200422T0917
536,E,20200422T0918
536,P,20200422T0919
536,G,20200422T0920
536,K,20200422T0921
536,B,20200422T0922
536,K,20200422T0923
536,E,20200422T0924
536,K,20200422T0925
536,B,20200422T0926
537,M,20200422T0900
537,M,20200422T0901
537,M,20200422T0902
537,D,20200422T0903
537,L,20200422T0904
537,I,20200422T0905
537,B,20200422T0906
537,A,20200422T0907
537,N,20200422T0908
537,L,20200422T0909
537,O,20200422T0910
537,G,20200422T0911
537,D,20200422T0912
537,A,20200422T0913
537,P,20200422T0914
537,J,20200422T0915
537,H,20200422T0916
537,A,20200422T0917
537,E,20200422T0918
537,P,20200422T0919
537,G,20200422T0920
537,K,20200422T0921
537,B,20200422T0922
537,K,20200422T0923
537,E,20200422T0924
537,K,20200422T0925
537,B,20200422T0926
538,M,20200422T0900
538,M,20200422T0901
538,M,20200422T0902
538,D,20200422T0903
538,L,20200422T0904
538,I,20200422T0905
538,B,20200422T0906
538,A,20200422T0907
538,N,20200422T0908
538,L,20200422T0909
538,O,20200422T0910
538,G,20200422T0911
538,D,20200422T0912
538,A,20200422T0913
538,P,20200422T0914
538,J,20200422T0915
538,H,20200422T0916
538,A,20200422T0917
538,E,20200422T0918
538,P,20200422T0919
538,G,20200422T0920
538,K,20200422T0921
538,B,20200422T0922
538,K,20200422T0923
538,E,20200422T0924
538,K,20200422T0925
538,B,20200422T0926
539,M,20200422T0900
539,M,20200422T0901
539,M,20200422T0902
539,D,20200422T0903
539,L,20200422T0904
539,I,20200422T0905
539,B,20200422T0906
539,A,20200422T0907
539,N,20200422T0908
539,L,20200422T0909
539,O,20200422T0910
539,G,20200422T0911
539,D,20200422T0912
539,A,20200422T0913
539,P,20200422T0914
539,J,20200422T0915
539,H,20200422T0916
539,A,20200422T0917
539,E,20200422T0918
539,P,20200422T0919
539,G,20200422T0920
539,K,20200422T0921
539,B,20200422T0922
539,K,20200422T0923
539,E,20200422T0924
539,K,20200422T0925
539,B,20200422T0926
540,M,20200422T0900
540,M,20200422T0901
540,M,20200422T0902
540,D,20200422T0903
540,L,20200422T0904
540,I,20200422T0905
540,B,20200422T0906
540,A,20200422T0907
540,N,20200422T0908
540,L,20200422T0909
540,O,20200422T0910
540,G,20200422T0911
540,D,20200422T0912
540,A,20200422T0913
540,P,20200422T0914
540,J,20200422T0915
540,H,20200422T0916
540,A,20200422T0917
540,E,20200422T0918
540,P,20200422T0919
540,G,20200422T0920
540,K,20200422T0921
540,B,20200422T0922
540,K,20200422T0923
540,E,20200422T0924
540,K,20200422T0925
540,B,20200422T0926
541,M,20200422T0900
541,M,20200422T0901
541,M,20200422T0902
541,D,20200422T0903
541,L,20200422T0904
541,I,20200422T0905
541,B,20200422T0906
541,A,20200422T0907
541,N,20200422T0908
541,L,20200422T0909
541,O,20200422T0910
541,G,20200422T0911
541,D,20200422T0912
541,A,20200422T0913
541,P,20200422T0914
541,J,20200422T0915
541,H,20200422T0916
541,A,20200422T0917
541,E,20200422T0918
541,P,20200422T0919
541,G,20200422T0920
541,K,20200422T0921
541,B,20200422T0922
541,K,20200422T0923
541,E,20200422T0924
541,K,20200422T0925
541,B,20200422T0926
542,M,20200422T0900
542,M,20200422T0901
542,M,20200422T0902
542,D,20200422T0903
542,L,20200422T0904
542,I,20200422T0905
542,B,20200422T0906
542,A,20200422T0907
542,N,20200422T0908
542,L,20200422T0909
542,O,20200422T0910
542,G,20200422T0911
542,D,20200422T0912
542,A,20200422T0913
542,P,20200422T0914
542,J,20200422T0915
542,H,20200422T0916
542,A,20200422T0917
542,E,20200422T0918
542,P,20200422T0919
542,G,20200422T0920
542,K,20200422T0921
542,B,20200422T0922
542,K,20200422T0923
542,E,20200422T0924
542,K,20200422T0925
542,B,20200422T0926
543,M,20200422T0900
543,M,20200422T0901
543,M,20200422T0902
543,D,20200422T0903
543,L,20200422T0904
543,I,20200422T0905
543,B,20200422T0906
543,A,20200422T0907
543,N,20200422T0908
543,L,20200422T0909
543,O,20200422T0910
543,G,20200422T0911
543,D,20200422T0912
543,A,20200422T0913
543,P,20200422T0914
543,J,20200422T0915
543,H,20200422T0916
543,A,20200422T0917
543,E,20200422T0918
543,P,20200422T0919
543,G,20200422T0920
543,K,20200422T0921
543,B,20200422T0922
543,K,20200422T0923
543,E,20200422T0924
543,K,20200422T0925
543,B,20200422T0926
544,M,20200422T0900
544,M,20200422T0901
544,M,20200422T0902
544,D,20200422T0903
544,L,20200422T0904
544,I,20200422T0905
544,B,20200422T0906
544,A,20200422T0907
544,N,20200422T0908
544,L,20200422T0909
544,O,20200422T0910
544,G,20200422T0911
544,D,20200422T0912
544,A,20200422T0913
544,P,20200422T0914
544,J,20200422T0915
544,H,20200422T0916
